Date,Open,High,Low,Close,Adj Close,Volume,Prev_Close,20_SMA,50_SMA,20_SMA_diff,50_SMA_diff,Signal,Position
2018-01-02,904.4269409179688,910.9154052734376,897.888916015625,902.5942993164062,885.9346923828125,4383980,901.2074584960938,910.8237976074219,914.0447680664063,0.47301635742189774,-0.5666296386718841,1,Buy
2018-01-04,909.528564453125,913.144287109375,907.1015625,911.6583862304688,894.8314208984375,4157621,906.2100219726562,911.3512969970703,913.0927905273437,-0.31452026367185226,-0.38831909179680224,0,Sell
2018-01-08,917.4039306640624,922.2579345703124,914.828369140625,919.8309326171876,902.8531494140624,4073668,914.5806884765624,910.6256744384766,912.2260070800781,0.37395629882803405,-0.025755615234402285,1,Buy
2018-01-17,917.3048706054688,920.2766723632812,898.4832763671875,915.8189697265624,898.9152221679688,6093651,914.2835083007812,917.6119537353516,911.8406591796875,-0.07181701660158524,0.35265747070320685,0,Sell
2018-01-19,914.3330078125,925.6259765625,913.4414672851562,922.5551147460938,905.5270385742188,4602784,911.0640258789062,917.616909790039,912.8253259277344,0.9088867187500682,0.6102160644530841,1,Buy
2018-02-02,926.2203369140624,935.0863037109376,892.5396118164062,895.858154296875,879.3228759765625,13367616,934.9872436523438,935.9679595947266,923.5080639648437,-0.790011596679733,-0.5230419921874727,0,Sell
2018-02-19,912.351806640625,923.24853515625,904.9718017578124,918.2954711914062,901.3460693359376,4126685,912.6489868164062,924.2168487548828,919.2484423828125,0.361572265625,0.006933593749977263,1,Buy
2018-02-20,920.2766723632812,920.821533203125,910.1724853515624,912.4508666992188,895.6093139648438,3903573,918.2954711914062,924.5784210205078,919.2553759765625,-0.5052124023437727,-0.20703735351560226,0,Sell
2018-03-06,920.2766723632812,927.4091186523438,896.6011352539062,902.297119140625,885.6429443359375,7393101,915.4227294921876,914.0259490966797,921.9924340820312,0.3219482421874318,-0.14462890624997726,1,Buy
2018-03-07,900.712158203125,900.712158203125,879.7112426757812,881.395263671875,865.1268920898438,7316409,902.297119140625,914.3478973388671,921.8478051757812,-0.6141784667968295,-0.4596423339843341,0,Sell
2018-03-08,889.2210693359375,905.912841796875,884.9119262695312,902.8914794921876,886.2263793945312,6130548,881.395263671875,913.7337188720703,921.3881628417969,0.9584136962890852,-0.17731933593745453,1,Buy
2018-03-15,916.3142700195312,920.7224731445312,901.455078125,903.2382202148438,886.5667114257812,5866510,920.3262329101562,919.2489410400391,921.3198095703125,-1.0822418212891307,0.04061523437496817,0,Sell
2018-04-06,899.473876953125,909.8753051757812,896.5020751953125,902.4457397460938,885.788818359375,4460344,899.6719970703125,895.5510650634766,913.0214672851563,1.0525238037108693,-0.40218750000008185,1,Buy
2018-04-12,921.1187133789062,927.8548583984376,915.5217895507812,919.9794921875,902.9989624023438,4994624,922.1093139648438,897.0518371582032,909.5048010253906,-0.1560211181640625,-0.7370141601562636,0,Sell
2018-04-13,923.9419555664062,932.857421875,919.9794921875,930.0341796875,912.8680419921876,5822658,919.9794921875,896.8958160400391,908.7677868652344,0.4853973388671875,-0.5081835937500045,1,Buy
2018-05-17,950.3417358398438,950.985595703125,932.6593017578124,936.47314453125,919.1881713867188,4778345,947.1717529296876,956.6741821289063,924.3253149414063,0.3640472412108693,0.4210083007811818,0,Sell
2018-06-13,990.6099853515624,996.45458984375,980.2086181640624,993.0865478515624,974.7566528320312,5982192,987.7867431640624,932.4909118652344,937.3488635253906,2.2957397460937727,2.0396667480468977,1,Buy
2018-07-05,987.63818359375,998.93115234375,949.5987548828124,955.443359375,943.5916137695312,18896793,980.802978515625,981.897592163086,958.111064453125,-0.3392822265625455,-0.11887329101557498,0,Sell
2018-07-09,977.8311157226562,990.6099853515624,974.2649536132812,987.7372436523438,975.48486328125,5219197,968.3707885742188,981.2215026855469,958.0357775878906,0.7157165527344205,0.01584960937498181,1,Buy
2018-08-10,1199.628662109375,1203.5911865234375,1191.0103759765625,1192.892578125,1178.0953369140625,3615156,1206.513427734375,1132.7031005859376,1041.1776733398438,5.170983886718659,5.421608886718786,0,Sell
2018-08-13,1186.3050537109375,1188.6824951171875,1171.594482421875,1176.5474853515625,1161.952880859375,4712408,1192.892578125,1137.8740844726562,1046.5992822265625,5.522650146484466,4.890640869140498,1,Buy
2018-08-30,1281.453125,1284.9697265625,1258.5205078125,1262.48291015625,1246.8223876953125,9943410,1282.0474853515625,1212.353094482422,1104.4112829589844,4.380969238281068,5.515716552734375,0,Sell
2018-11-05,1063.370361328125,1082.4395751953125,1054.9996337890625,1080.0621337890625,1066.6644287109375,7654392,1064.806640625,1074.6583160400392,1169.7152722167968,2.05303955078125,-2.8648437499998636,1,Buy
2018-11-06,1083.727294921875,1101.558349609375,1081.349853515625,1093.7325439453125,1080.1654052734375,8716110,1080.0621337890625,1076.7113555908204,1166.850428466797,-0.26251220703125,-2.835124511718959,0,Sell
2018-11-07,1104.5301513671875,1104.5301513671875,1096.30810546875,1100.2705078125,1086.622314453125,1296168,1093.7325439453125,1076.4488433837892,1164.015303955078,1.0228027343748636,-3.1451879882811227,1,Buy
2018-11-09,1095.8623046875,1103.3414306640625,1074.8118896484375,1083.1824951171875,1069.74609375,10943218,1100.2705078125,1077.471646118164,1160.870115966797,-0.4284423828123636,-3.6464355468749545,0,Sell
2018-11-19,1122.2620849609375,1140.885498046875,1120.3798828125,1139.2015380859375,1125.0704345703125,7378262,1116.813720703125,1068.744369506836,1139.0132946777344,2.412139892578125,-1.5681347656250182,1,Buy
2018-12-10,1099.5771484375,1103.8367919921875,1072.9296875,1080.0125732421875,1066.6156005859375,9470471,1123.1536865234375,1116.7270385742188,1111.4842419433594,-0.15849609375004547,-2.7806420898436954,0,Sell
2018-12-11,1055.990234375,1091.7513427734375,1045.093505859375,1087.2440185546875,1073.75732421875,13622580,1080.0125732421875,1116.5685424804688,1108.7035998535157,0.8692626953125,-3.048107910156432,1,Buy
2018-12-18,1112.752197265625,1128.3048095703125,1109.978515625,1125.729248046875,1111.76513671875,5926578,1119.290283203125,1119.3199645996094,1095.9702966308594,-0.673614501953125,0.2803442382812591,0,Sell
2018-12-20,1110.473876953125,1121.8658447265625,1105.6693115234375,1117.8538818359375,1103.9874267578125,5819374,1126.12548828125,1118.616632080078,1097.9931237792969,0.77020263671875,0.3774218749999818,1,Buy
2018-12-21,1114.436279296875,1120.6275634765625,1085.7086181640625,1089.869140625,1076.349853515625,8360445,1117.8538818359375,1119.3868347167968,1098.3705456542968,-0.131256103515625,0.20109374999992724,0,Sell
2019-01-18,1138.0128173828125,1178.726806640625,1124.5899658203125,1173.22900390625,1158.6756591796875,25927601,1123.7974853515625,1100.7881286621093,1107.6238330078124,2.7687561035156705,1.5899291992188864,1,Buy
2019-02-18,1238.262451171875,1240.739013671875,1203.5911865234375,1208.643310546875,1193.650634765625,9740480,1232.7646484375,1234.7483215332031,1155.6773364257813,1.770715332031159,1.910888671875,0,Sell
2019-03-13,1324.445556640625,1347.2296142578125,1315.629150390625,1334.6488037109375,1318.0931396484375,11342554,1318.8486328125,1235.1173217773437,1197.6435400390626,4.6583435058594205,4.478547363281223,1,Buy
2019-03-14,1337.0758056640625,1349.2108154296875,1323.5540771484375,1328.952880859375,1312.4678955078125,10500649,1334.6488037109375,1239.7756652832031,1202.1220874023438,4.217523193359284,4.3695800781249545,0,Sell
2019-03-15,1332.3704833984375,1346.0408935546875,1298.8878173828125,1309.23974609375,1292.999267578125,16043743,1328.952880859375,1243.9931884765624,1206.4916674804688,4.826751708984375,4.264577636718741,1,Buy
2019-03-25,1318.105712890625,1324.2969970703125,1304.336181640625,1312.013427734375,1295.738525390625,8027368,1329.1510009765625,1275.0116638183595,1231.4203662109376,3.841088867187409,4.233867187499982,0,Sell
2019-03-26,1317.8084716796875,1358.720703125,1317.5113525390625,1354.4114990234375,1337.61083984375,9569142,1312.013427734375,1278.8527526855469,1235.6542333984376,6.681665039062409,5.146218261718786,1,Buy
2019-04-10,1325.38671875,1335.34228515625,1314.044189453125,1318.898193359375,1302.5379638671875,7684871,1321.9195556640625,1338.2200073242188,1275.6362426757812,1.3521850585937045,1.6632348632813319,0,Sell
2019-04-24,1357.432861328125,1381.702880859375,1353.4208984375,1376.45263671875,1359.37841796875,7430660,1351.04345703125,1340.8129333496095,1293.52666015625,2.365081787109375,1.9406054687499363,1,Buy
2019-04-26,1362.0887451171875,1382.842041015625,1357.8291015625,1379.7215576171875,1362.6068115234375,6954749,1359.51318359375,1345.5530029296874,1296.69859375,1.2655029296875,2.028767089843541,0,Sell
2019-06-04,1344.70361328125,1361.3458251953125,1335.44140625,1338.9580078125,1322.348876953125,7126831,1347.427734375,1291.6118103027343,1327.3361743164062,0.4036743164062955,0.03169921874996362,1,Buy
2019-06-18,1266.89111328125,1275.856201171875,1257.18310546875,1268.971435546875,1253.23046875,7751984,1270.2591552734375,1314.8292236328125,1320.6961157226563,-2.2239196777343295,-2.1535864257812136,0,Sell
2019-07-16,1267.9312744140625,1282.7408447265625,1265.0584716796875,1280.8587646484375,1264.970458984375,4647660,1264.117431640625,1265.041162109375,1285.8930126953126,0.594366455078216,-1.82073974609375,1,Buy
2019-07-18,1269.9620361328125,1274.3206787109375,1246.1873779296875,1250.001220703125,1234.4954833984375,5511650,1269.8134765625,1265.858416748047,1282.8508520507812,-1.728613281250091,-0.7449389648436409,0,Sell
2019-07-22,1239.253173828125,1272.4385986328125,1215.775634765625,1268.47607421875,1252.7413330078125,13426225,1237.2718505859375,1262.619122314453,1281.958310546875,0.8965026855469205,0.5814868164061409,1,Buy
2019-07-23,1272.933837890625,1281.750244140625,1248.5648193359375,1261.5914306640625,1245.9420166015625,9375991,1268.47607421875,1263.515625,1282.5397973632812,-1.104528808593841,0.8222070312499454,0,Sell
2019-08-19,1269.02099609375,1284.623046875,1267.9808349609375,1280.4625244140625,1271.58203125,7530571,1265.9996337890625,1200.0497436523438,1246.0645556640625,1.523065185546784,-0.6884741210938046,1,Buy
2019-08-21,1263.671630859375,1266.6434326171875,1254.6075439453125,1259.0157470703125,1250.283935546875,4927825,1263.9688720703125,1202.9076599121095,1244.6043969726563,-0.4730163574220114,-0.9549487304689137,0,Sell
2019-08-23,1227.3658447265625,1271.9432373046875,1214.983154296875,1263.8697509765625,1255.104248046875,9833599,1235.04296875,1201.1072204589843,1242.0169213867186,0.8296325683593295,-1.115427246093759,1,Buy
2019-09-13,1200.619384765625,1216.96435546875,1195.5672607421875,1214.0916748046875,1205.6715087890625,5975368,1198.98486328125,1237.9628540039062,1228.013662109375,-2.4344238281248636,-0.8568774414061409,0,Sell
2019-09-24,1231.922607421875,1286.604248046875,1231.08056640625,1266.6929931640625,1257.907958984375,16133561,1227.56396484375,1217.4002746582032,1220.1422802734376,0.1411621093748181,-0.00297119140623181,1,Buy
2019-11-18,1458.82177734375,1472.0465087890625,1441.7337646484375,1445.4981689453125,1435.4730224609375,6496095,1457.0386962890625,1429.76474609375,1327.1737182617187,3.1055664062498636,4.173439941406286,0,Sell
2019-11-21,1530.492431640625,1541.38916015625,1514.1968994140625,1523.1619873046875,1512.59814453125,6875134,1533.1175537109375,1444.1087829589844,1344.2221166992188,7.19183349609375,6.716335449218832,1,Buy
2019-11-22,1527.6197509765625,1554.762451171875,1523.1619873046875,1531.9783935546875,1521.353515625,10315843,1523.1619873046875,1451.3006164550782,1350.9384521484376,5.450830078124909,6.419152832031159,0,Sell
2019-12-09,1541.5377197265625,1562.5882568359375,1531.9783935546875,1557.833251953125,1547.029052734375,5834593,1540.299560546875,1512.0101501464844,1426.0643286132813,6.295324707031114,5.822805175781241,1,Buy
2019-12-11,1540.992919921875,1559.7154541015625,1536.0399169921875,1547.7291259765625,1536.9949951171875,5706279,1547.2833251953125,1524.9499938964843,1437.482099609375,4.462701416015761,5.262121582031341,0,Sell
2019-12-12,1555.50537109375,1559.071533203125,1542.0330810546875,1553.474609375,1542.7005615234375,4765727,1547.7291259765625,1529.4126953125,1442.7442211914063,5.222991943359375,5.134331054687436,1,Buy
2019-12-17,1552.0382080078125,1564.1732177734375,1540.943359375,1548.0262451171875,1537.2900390625,9379800,1551.8896484375,1545.5051574707031,1458.0293334960938,2.6226379394531705,4.985739746093714,0,Sell
2020-04-09,1202.6005859375,1221.2239990234375,1181.7977294921875,1208.49462890625,1200.1131591796875,15244658,1180.9556884765625,1045.37587890625,1265.9510473632813,5.240325927734375,-5.975361328125018,1,Buy
2020-05-26,1448.1500244140625,1449.699951171875,1416.300048828125,1424.050048828125,1414.1737060546875,15329472,1431.550048828125,1451.573681640625,1245.19703125,1.0177856445313864,3.2996948242187045,0,Sell
2020-06-17,1608.25,1635.449951171875,1602.0999755859375,1615.3499755859375,1604.1468505859375,19282411,1617.699951171875,1515.9200073242187,1406.2585693359374,10.322497558593795,10.241162109375182,1,Buy
2020-06-18,1607.0,1665.0,1605.5999755859375,1655.9000244140625,1644.415771484375,18677617,1615.3499755859375,1526.2425048828125,1416.4997314453126,11.11000366210942,11.711909179687382,0,Sell
2020-06-19,1670.0,1788.800048828125,1662.0,1759.4000244140625,1747.1978759765625,48828609,1655.9000244140625,1537.3525085449219,1428.211640625,15.907501220703125,13.841345214843841,1,Buy
