Date,Open,High,Low,Close,Adj Close,Volume
2014-01-16,33.349998474121094,34.25,32.54999923706055,33.599998474121094,28.490442276000977,29982
2014-01-17,33.75,33.79999923706055,33.04999923706055,33.54999923706055,28.448049545288086,9779
2014-01-20,33.0,33.599998474121094,33.0,33.150001525878906,28.10887908935547,6007
2014-01-21,33.900001525878906,33.900001525878906,32.150001525878906,32.5,27.557722091674805,17580
2014-01-22,32.5,33.0,32.0,32.099998474121094,27.218547821044922,11667
2014-01-23,33.0,33.0,32.0,32.20000076293945,27.3033447265625,17719
2014-01-24,33.599998474121094,33.599998474121094,30.600000381469727,30.899999618530273,26.201032638549805,34184
2014-01-27,31.0,31.5,29.5,29.850000381469727,25.310707092285156,15936
2014-01-28,29.850000381469727,30.850000381469727,29.399999618530273,30.149999618530273,25.56508445739746,14391
2014-01-29,30.950000762939453,30.950000762939453,30.0,30.299999237060547,25.692276000976562,13051
2014-01-30,29.0,30.799999237060547,29.0,30.049999237060547,25.48029327392578,14735
2014-01-31,29.350000381469727,30.350000381469727,29.0,29.200000762939453,24.759552001953125,23261
2014-02-03,30.200000762939453,30.200000762939453,28.0,29.100000381469727,24.674760818481445,31537
2014-02-04,29.299999237060547,29.600000381469727,28.0,29.299999237060547,24.84434700012207,9116
2014-02-05,28.350000381469727,29.850000381469727,28.149999618530273,28.950000762939453,24.54757308959961,10073
2014-02-06,29.700000762939453,30.299999237060547,28.600000381469727,28.75,24.37798500061035,28928
2014-02-07,29.0,29.649999618530273,28.350000381469727,28.950000762939453,24.54757308959961,37249
2014-02-10,28.75,30.149999618530273,28.75,28.950000762939453,24.54757308959961,35383
2014-02-11,28.5,30.0,28.5,29.700000762939453,25.183521270751953,19029
2014-02-12,30.25,30.25,28.5,28.600000381469727,24.250797271728516,26129
2014-02-13,29.5,29.899999618530273,28.899999618530273,29.049999237060547,24.632362365722656,29621
2014-02-14,29.5,29.899999618530273,28.700000762939453,29.0,24.589967727661133,8720
2014-02-17,28.600000381469727,29.799999237060547,28.600000381469727,29.450000762939453,24.971534729003906,40272
2014-02-18,29.5,29.5,28.450000762939453,28.950000762939453,24.54757308959961,23075
