Date,Open,High,Low,Close,Adj Close,Volume
2014-01-16,22.799999237060547,22.799999237060547,22.799999237060547,22.799999237060547,21.737430572509766,0
2014-01-17,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,20.688690185546875,50
2014-01-20,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,20.688690185546875,0
2014-01-21,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,20.688690185546875,0
2014-01-22,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,20.688690185546875,0
2014-01-23,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,19.6876277923584,29
2014-01-24,19.700000762939453,20.450000762939453,19.700000762939453,20.450000762939453,19.4969482421875,88
2014-01-27,19.600000381469727,19.899999618530273,19.549999237060547,19.600000381469727,18.686559677124023,300
2014-01-28,19.049999237060547,19.5,18.649999618530273,19.299999237060547,18.400541305541992,1297
2014-01-29,20.0,20.149999618530273,19.25,19.450000762939453,18.54355239868164,182
2014-01-30,19.049999237060547,19.200000762939453,18.5,18.5,17.63782501220703,2011
2014-01-31,17.700000762939453,18.100000381469727,17.700000762939453,18.049999237060547,17.208797454833984,1302
2014-02-03,17.350000381469727,17.350000381469727,17.149999618530273,17.25,16.44607925415039,786
2014-02-04,17.0,17.0,16.399999618530273,16.450000762939453,15.683363914489746,1476
2014-02-05,15.649999618530273,17.25,15.649999618530273,15.850000381469727,15.111328125,1618
2014-02-06,15.800000190734863,16.5,15.149999618530273,16.0,15.254335403442383,1660
2014-02-07,15.649999618530273,15.649999618530273,15.649999618530273,15.649999618530273,14.920646667480469,100
2014-02-10,15.649999618530273,15.649999618530273,15.649999618530273,15.649999618530273,14.920646667480469,0
2014-02-11,16.399999618530273,16.399999618530273,16.399999618530273,16.399999618530273,15.63569450378418,15
2014-02-12,17.200000762939453,17.200000762939453,17.200000762939453,17.200000762939453,16.39841079711914,50
2014-02-13,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,17.208797454833984,50
2014-02-14,17.850000381469727,18.950000762939453,17.75,18.950000762939453,18.06685447692871,875
2014-02-17,18.100000381469727,18.100000381469727,18.100000381469727,18.100000381469727,17.256467819213867,1
2014-02-18,19.0,19.0,19.0,19.0,18.11452293395996,1165
2014-02-19,19.899999618530273,19.950000762939453,19.899999618530273,19.950000762939453,19.02025032043457,159
2014-02-20,20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,19.925975799560547,252
2014-02-21,21.899999618530273,21.899999618530273,20.600000381469727,21.899999618530273,20.879369735717773,1580
2014-02-24,22.950000762939453,22.950000762939453,22.950000762939453,22.950000762939453,21.880441665649414,520
2014-02-25,24.049999237060547,24.049999237060547,24.049999237060547,24.049999237060547,22.92917251586914,1025
2014-02-26,25.25,25.25,23.0,24.75,23.5965518951416,3126
2014-02-28,25.0,25.0,24.0,24.0,22.881502151489258,2093
2014-03-03,24.0,24.0,24.0,24.0,22.881502151489258,0
2014-03-04,23.899999618530273,24.0,22.950000762939453,24.0,22.881502151489258,547
2014-03-05,22.850000381469727,24.0,22.850000381469727,24.0,22.881502151489258,408
2014-03-06,22.850000381469727,23.5,22.850000381469727,22.850000381469727,21.785099029541016,77
2014-03-07,22.100000381469727,22.350000381469727,22.049999237060547,22.149999618530273,21.117721557617188,264
