Date,Open,High,Low,Close,Adj Close,Volume
2014-01-16,95.8499984741211,98.55000305175781,94.05000305175781,96.0999984741211,90.29793548583984,371008
2014-01-17,97.25,98.0,86.2750015258789,90.7750015258789,85.29443359375,446710
2014-01-20,90.5250015258789,93.3499984741211,87.5,87.9000015258789,82.593017578125,382126
2014-01-21,88.2750015258789,91.75,86.0,90.4749984741211,85.01254272460938,149276
2014-01-22,91.3499984741211,92.3499984741211,89.55000305175781,91.05000305175781,85.55282592773438,111282
2014-01-23,91.05000305175781,92.0999984741211,89.5,90.17500305175781,84.73065185546875,64504
2014-01-24,90.0,90.3499984741211,87.5,87.67500305175781,82.38159942626953,60234
2014-01-27,86.32499694824219,87.5,83.5250015258789,84.125,79.04593658447266,71274
2014-01-28,83.75,87.375,80.32499694824219,86.6500015258789,81.4184799194336,59454
2014-01-29,86.5,89.25,86.5,87.875,83.53356170654297,54056
2014-01-30,87.0,87.0250015258789,84.0,84.375,80.20646667480469,67910
2014-01-31,85.5,86.2750015258789,84.4749984741211,85.5999984741211,81.37094116210938,40872
2014-02-03,85.0,87.30000305175781,84.5,84.92500305175781,80.72929382324219,54450
2014-02-04,83.5,84.9749984741211,82.82499694824219,84.25,80.087646484375,33930
2014-02-05,83.5,85.42500305175781,83.5,84.875,80.6817626953125,49894
2014-02-06,84.5,86.9749984741211,82.5,86.07499694824219,81.8224868774414,93716
2014-02-07,86.0,86.9749984741211,83.75,84.17500305175781,80.016357421875,48986
2014-02-10,84.94999694824219,85.80000305175781,84.5250015258789,85.125,80.91941833496094,50288
2014-02-11,85.2750015258789,86.75,85.2750015258789,86.5999984741211,82.32154083251953,37092
2014-02-12,87.0,92.07499694824219,86.5250015258789,91.0250015258789,86.5279312133789,164274
2014-02-13,92.0,96.69999694824219,91.2249984741211,93.05000305175781,88.45289611816406,345562
2014-02-14,93.5999984741211,96.125,92.625,94.4749984741211,89.8074722290039,147166
2014-02-17,94.5,97.4749984741211,92.0,93.32499694824219,88.71429443359375,72600
2014-02-18,93.0,94.25,92.125,93.25,88.64300537109375,64128
2014-02-19,93.25,96.44999694824219,93.25,94.7249984741211,90.04512786865234,197872
