Date,Open,High,Low,Close,Adj Close,Volume
2014-01-16,149.0,149.35000610351562,145.14999389648438,146.75,123.73504638671875,11007
2014-01-17,146.0,148.75,145.0,145.85000610351562,122.97620391845703,6757
2014-01-20,146.0,147.0,142.89999389648438,145.5500030517578,122.7232437133789,3872
2014-01-21,145.5,147.6999969482422,144.1999969482422,147.10000610351562,124.03015899658203,2303
2014-01-22,147.85000610351562,150.9499969482422,146.60000610351562,148.9499969482422,125.59001159667969,5853
2014-01-23,147.39999389648438,149.9499969482422,146.1999969482422,147.0,123.94584655761719,15604
2014-01-24,146.0,148.89999389648438,143.39999389648438,145.14999389648438,122.385986328125,15763
2014-01-27,145.0,145.0,136.25,137.0,115.51416015625,65587
2014-01-28,139.0,142.89999389648438,139.0,141.39999389648438,119.22408294677734,15233
2014-01-29,141.5500030517578,142.60000610351562,140.0,141.75,119.51921844482422,286
2014-01-30,140.5,140.5,138.60000610351562,139.4499969482422,117.57991790771484,5056
2014-01-31,140.0,144.60000610351562,139.1999969482422,141.89999389648438,119.64567565917969,4741
2014-02-03,141.5,145.8000030517578,135.0,135.89999389648438,114.58666229248047,15007
2014-02-04,135.89999389648438,136.0500030517578,132.0500030517578,134.9499969482422,113.78565216064453,24851
2014-02-05,141.85000610351562,141.85000610351562,138.0,139.75,117.83287048339844,94528
2014-02-06,140.0,140.0,136.60000610351562,137.89999389648438,116.27300262451172,20114
2014-02-07,137.0,137.0,131.5,132.3000030517578,111.55126190185547,23068
2014-02-10,132.0,134.89999389648438,132.0,132.39999389648438,111.63556671142578,15454
2014-02-11,132.5500030517578,132.60000610351562,130.10000610351562,131.39999389648438,110.79240417480469,20106
2014-02-12,136.0,136.0,131.0,131.39999389648438,110.79240417480469,14561
2014-02-13,131.4499969482422,132.4499969482422,130.14999389648438,130.25,109.82276153564453,3245
2014-02-14,130.5,131.85000610351562,130.25,130.39999389648438,109.94922637939453,2903
2014-02-17,131.0,131.0,128.8000030517578,129.35000610351562,109.06391906738281,18100
2014-02-18,130.10000610351562,131.0,129.0500030517578,129.8000030517578,109.4433364868164,3370
2014-02-19,130.0,130.8000030517578,128.6999969482422,129.5500030517578,109.23255157470703,2253
2014-02-20,129.0,130.0,128.0,128.8000030517578,108.60017395019531,409
2014-02-21,128.1999969482422,131.6999969482422,128.14999389648438,129.75,109.40116882324219,15609
2014-02-24,131.9499969482422,143.0,131.9499969482422,137.3000030517578,115.7671127319336,100343
2014-02-25,139.0,141.5,136.0,137.39999389648438,115.8514175415039,19621
2014-02-26,141.0,141.0,130.64999389648438,131.6999969482422,111.04535675048828,24346
2014-02-28,133.0,135.4499969482422,131.10000610351562,132.10000610351562,111.38263702392578,23998
2014-03-03,132.0500030517578,133.0500030517578,130.10000610351562,130.64999389648438,110.16002655029297,6048
2014-03-04,130.10000610351562,134.0,130.10000610351562,133.4499969482422,112.5208969116211,2710
2014-03-05,132.25,135.9499969482422,131.0500030517578,132.4499969482422,111.67774200439453,22737
2014-03-06,138.3000030517578,138.3000030517578,130.5500030517578,131.0500030517578,110.49729919433594,69248
2014-03-07,131.0,132.9499969482422,130.64999389648438,131.64999389648438,111.00320434570312,67467
2014-03-10,131.39999389648438,134.9499969482422,128.64999389648438,129.85000610351562,109.48551177978516,176424
2014-03-11,131.5500030517578,131.89999389648438,128.5,129.85000610351562,109.48551177978516,121327
2014-03-12,131.6999969482422,131.6999969482422,129.0500030517578,129.4499969482422,109.14822387695312,125231
2014-03-13,129.64999389648438,130.8000030517578,129.25,129.4499969482422,109.14822387695312,28996
2014-03-14,129.0,129.0500030517578,126.05000305175781,127.19999694824219,107.2510986328125,22546
2014-03-18,128.0,133.9499969482422,125.25,126.25,106.4500961303711,33589
2014-03-19,128.0,129.9499969482422,126.0999984741211,127.1500015258789,107.20893859863281,20342
2014-03-20,128.8000030517578,128.85000610351562,126.4000015258789,126.8499984741211,106.95598602294922,37622
2014-03-21,128.0,128.0,125.0999984741211,126.3499984741211,106.53440856933594,46626
2014-03-24,126.0,128.0,126.0,126.94999694824219,107.04029846191406,17477
2014-03-25,128.5,132.60000610351562,127.3499984741211,130.75,110.24434661865234,35919
2014-03-26,132.89999389648438,143.5,132.89999389648438,138.4499969482422,116.73674011230469,113506
2014-03-27,138.1999969482422,143.0,136.0,136.5500030517578,115.13473510742188,35409
2014-03-28,139.0,143.0,136.4499969482422,138.4499969482422,116.73674011230469,36029
2014-03-31,137.0,139.1999969482422,135.0,136.85000610351562,115.38768768310547,13885
2014-04-01,137.0500030517578,142.5,137.0,138.75,116.98970794677734,30422
2014-04-02,142.0,142.0,139.39999389648438,140.0500030517578,118.08582305908203,7597
2014-04-03,143.0,143.0,137.5,138.0,116.35731506347656,12748
2014-04-04,139.5500030517578,140.85000610351562,137.10000610351562,137.5,115.93575286865234,16794
2014-04-07,139.75,144.89999389648438,139.0,143.5,120.99476623535156,40189
2014-04-09,148.85000610351562,149.89999389648438,144.0500030517578,148.5,125.21060180664062,77381
2014-04-10,148.0,151.0,144.1999969482422,145.39999389648438,122.59676361083984,23653
2014-04-11,145.39999389648438,146.89999389648438,143.0,144.0,121.41633605957031,15464
2014-04-15,144.5500030517578,148.0500030517578,143.64999389648438,147.14999389648438,124.07231903076172,21779
2014-04-16,147.5,150.5,146.14999389648438,146.35000610351562,123.39779663085938,25265
2014-04-17,147.0500030517578,148.8000030517578,146.8000030517578,147.25,124.1566390991211,14274
2014-04-21,150.0,157.0,150.0,156.25,131.74514770507812,58947
2014-04-22,157.60000610351562,160.6999969482422,155.0,156.5500030517578,131.9981231689453,65551
2014-04-23,163.5,166.39999389648438,158.5500030517578,162.64999389648438,137.14144897460938,177091
2014-04-24,162.64999389648438,162.64999389648438,162.64999389648438,162.64999389648438,137.14144897460938,0
2014-04-25,163.0500030517578,164.8000030517578,160.3000030517578,161.6999969482422,136.34042358398438,57014
2014-04-28,161.10000610351562,175.0,161.10000610351562,174.35000610351562,147.00653076171875,143158
2014-04-29,174.35000610351562,184.0,174.35000610351562,178.0500030517578,150.12625122070312,118636
2014-04-30,180.0500030517578,182.89999389648438,168.0,169.25,142.7063446044922,54675
2014-05-02,170.0,174.0,167.3000030517578,168.14999389648438,141.77886962890625,23202
2014-05-05,168.5500030517578,171.0,164.0,166.1999969482422,140.1346893310547,48709
2014-05-06,167.0500030517578,168.0,162.60000610351562,164.14999389648438,138.40618896484375,51595
2014-05-07,163.0,165.0,159.5500030517578,160.85000610351562,135.62374877929688,48405
