Date,Open,High,Low,Close,Adj Close,Volume
2016-01-27,520.0,544.0,520.0,535.2000122070312,498.20068359375,2718
2016-01-28,538.9500122070312,538.9500122070312,520.0,520.0,484.0514221191406,30
2016-01-29,555.0,555.0,480.0,510.1499938964844,474.88238525390625,485
2016-02-01,501.0,544.0,501.0,539.5999755859375,502.2964782714844,400
2016-02-02,544.0,544.0,508.5,532.9000244140625,496.0596923828125,174
2016-02-03,543.0,543.0,530.0,537.5,500.3416442871094,2512
2016-02-04,544.0,544.0,539.9500122070312,539.9500122070312,502.62225341796875,30
2016-02-05,539.9500122070312,539.9500122070312,539.9500122070312,539.9500122070312,502.62225341796875,0
2016-02-08,500.0,554.0,451.54998779296875,526.4500122070312,490.0555725097656,3247
2016-02-09,545.0,545.0,514.25,528.1500244140625,491.6380615234375,1086
2016-02-10,505.0,518.0,495.25,512.2000122070312,476.7906799316406,6638
2016-02-11,490.20001220703125,514.9500122070312,434.54998779296875,477.04998779296875,444.07061767578125,6481
2016-02-12,504.0,504.0,451.0,465.0,432.8536682128906,284
2016-02-15,465.1000061035156,520.0,411.0,463.0,430.9919128417969,2474
2016-02-16,451.0,451.0,440.0,440.0,409.5819396972656,91
2016-02-17,440.0,440.0,440.0,440.0,409.5819396972656,0
2016-02-18,459.0,486.8999938964844,423.0,429.20001220703125,399.5285949707031,11917
2016-02-19,430.0,450.0,419.0,426.8999938964844,397.3875732421875,458
2016-02-22,421.0,430.0,415.0,426.25,396.7825012207031,294
2016-02-23,422.0,422.0,409.0,409.1000061035156,380.8182067871094,395
2016-02-24,412.5,412.5,390.6000061035156,395.54998779296875,368.2049255371094,1538
2016-02-25,400.0,427.0,393.0,400.0,372.34722900390625,955
2016-02-26,397.0,400.0,374.8999938964844,400.0,372.34722900390625,1671
2016-02-29,406.0,417.95001220703125,395.0,395.0,367.6929016113281,315
2016-03-01,430.6000061035156,430.6000061035156,393.5,398.3999938964844,370.85784912109375,1479
2016-03-02,400.0,420.0,391.5,396.0,368.623779296875,3860
2016-03-03,400.0,415.8500061035156,395.0,402.0,374.208984375,5468
2016-03-04,401.0,426.0,400.0,412.0,383.51763916015625,1414
2016-03-08,413.0,440.04998779296875,410.0,437.29998779296875,407.0686950683594,2303
2016-03-09,420.1000061035156,425.0,410.0,425.0,395.61895751953125,502
2016-03-10,428.0,445.0,420.0,439.20001220703125,408.8373107910156,2815
2016-03-11,444.0,444.0,432.0,443.20001220703125,412.560791015625,2345
2016-03-14,444.0,446.5,440.0,441.0,410.5129089355469,356
2016-03-15,440.0,440.0,423.0,425.6000061035156,396.1775207519531,218
2016-03-16,430.0,447.0,420.0,446.5,415.63262939453125,1720
2016-03-17,443.0,453.0,427.0,449.0,417.95977783203125,1683
2016-03-18,459.0,470.8999938964844,459.0,469.95001220703125,437.46148681640625,1043
2016-03-21,475.0,489.0,475.0,484.6000061035156,451.09869384765625,117
2016-03-22,515.0,581.0,469.95001220703125,482.6499938964844,449.283447265625,8122
2016-03-23,474.0,499.0,465.29998779296875,492.29998779296875,458.26641845703125,1621
2016-03-28,496.0,496.0,490.0,496.0,461.71063232421875,376
2016-03-29,525.0,525.0,482.0,494.6499938964844,460.4538879394531,1085
2016-03-30,504.95001220703125,519.7999877929688,494.0,505.1499938964844,470.22808837890625,1343
2016-03-31,509.0,510.0,490.0,506.75,471.7174987792969,1603
2016-04-01,500.0,503.1000061035156,489.0,502.6000061035156,467.8543395996094,214
2016-04-04,544.0,544.0,504.25,509.70001220703125,474.4635009765625,3294
2016-04-05,493.0,509.8999938964844,490.0,507.25,472.182861328125,1103
2016-04-06,509.5,520.0,509.5,518.7999877929688,482.93438720703125,919
2016-04-07,547.0,547.0,503.0,516.0499877929688,480.37445068359375,1644
2016-04-08,505.0,522.0,505.0,517.25,481.4915771484375,1089
2016-04-11,515.0499877929688,515.0499877929688,475.20001220703125,486.1000061035156,452.4949951171875,1393
2016-04-12,486.1000061035156,499.0,480.0,490.25,456.3581237792969,1653
2016-04-13,499.0,500.0,469.8999938964844,492.1000061035156,458.0802001953125,2263
2016-04-18,510.0,510.0,493.0,498.54998779296875,464.0843505859375,1102
2016-04-20,500.0,507.95001220703125,493.0,502.04998779296875,467.34234619140625,6388
2016-04-21,496.0,504.95001220703125,481.0,488.3500061035156,454.5895080566406,1888
2016-04-22,490.0,490.0,483.1000061035156,489.0,455.1945495605469,423
2016-04-25,498.0,498.0,481.0,481.5,448.2130432128906,910
2016-04-26,495.0,495.0,473.0,478.54998779296875,445.46697998046875,2936
2016-04-27,482.0,482.0,471.0,478.6499938964844,445.5600280761719,1187
2016-04-28,475.0,475.0,460.0,462.45001220703125,430.4799499511719,1438
2016-04-29,465.0,480.0,465.0,479.75,446.58404541015625,2130
2016-05-02,479.95001220703125,480.0,477.0,479.75,446.58404541015625,4755
2016-05-03,480.0,480.0,471.0,475.3999938964844,442.53472900390625,2772
2016-05-04,468.0,478.8999938964844,451.0,475.25,442.3950500488281,3465
2016-05-05,470.0,478.79998779296875,470.0,476.95001220703125,443.97760009765625,220
2016-05-06,468.0,475.0,462.0,472.5,439.835205078125,2170
2016-05-09,475.0,479.0,469.20001220703125,477.0,444.0241394042969,923
2016-05-10,470.0,471.0,465.6000061035156,470.0,437.5080871582031,3475
2016-05-11,469.95001220703125,485.8999938964844,465.0,475.79998779296875,442.9071044921875,1430
2016-05-12,480.0,498.8500061035156,452.0,491.29998779296875,457.33551025390625,4360
2016-05-13,490.0,509.79998779296875,479.0,499.79998779296875,465.2479248046875,3032
2016-05-16,490.0,501.5,490.0,490.70001220703125,456.77703857421875,1653
2016-05-17,485.0,489.95001220703125,469.8999938964844,477.04998779296875,444.07061767578125,1290
2016-05-18,504.0,504.0,470.0,480.0,446.8166809082031,1772
2016-05-19,480.0,490.0,479.95001220703125,484.8999938964844,451.3779602050781,2524
2016-05-20,494.95001220703125,494.95001220703125,471.0,472.1499938964844,439.5093994140625,705
2016-05-23,473.04998779296875,480.0,463.04998779296875,466.45001220703125,434.2034606933594,2703
2016-05-24,468.0,468.0,443.8500061035156,450.75,419.5888366699219,3838
2016-05-25,459.5,486.0,455.5,458.3500061035156,426.6634826660156,866
2016-05-26,457.0,480.0,448.1499938964844,469.6000061035156,437.1357116699219,1886
2016-05-27,473.95001220703125,473.95001220703125,456.1000061035156,464.75,432.6209411621094,1091
2016-05-30,464.95001220703125,469.8999938964844,456.0,467.8999938964844,435.5531921386719,1802
2016-05-31,460.0,495.0,425.04998779296875,487.45001220703125,453.7516784667969,14110
2016-06-01,466.0,500.0,466.0,467.04998779296875,434.7619934082031,2382
2016-06-02,467.0,467.0,462.0,463.6499938964844,431.5970153808594,1079
2016-06-03,465.0,472.1000061035156,465.0,467.0,434.7154235839844,1105
2016-06-06,460.0,460.0,453.0,453.25,421.91595458984375,1401
2016-06-07,451.04998779296875,454.5,448.0,453.04998779296875,421.72979736328125,10636
2016-06-08,461.95001220703125,523.0,461.95001220703125,502.54998779296875,467.8078308105469,40306
2016-06-09,506.8999938964844,508.79998779296875,485.0,498.79998779296875,464.3170471191406,6585
2016-06-10,510.0,527.0,480.0,498.8500061035156,464.36358642578125,8808
2016-06-13,499.0,504.8999938964844,490.70001220703125,498.5,464.0378112792969,2716
2016-06-14,503.0,513.9000244140625,486.54998779296875,503.54998779296875,468.7386779785156,4569
2016-06-15,514.0,514.0,501.95001220703125,502.04998779296875,467.34234619140625,952
2016-06-16,498.0,502.04998779296875,485.0,493.8999938964844,459.7557678222656,3864
2016-06-17,499.0,511.29998779296875,498.0,505.8999938964844,470.9262390136719,3261
2016-06-20,501.29998779296875,536.0,495.0,508.8999938964844,473.7188415527344,17010
2016-06-21,516.0,519.7000122070312,489.1499938964844,502.79998779296875,468.0405578613281,28653
2016-06-22,519.9000244140625,525.0,496.0,506.79998779296875,471.7639465332031,100501
2016-06-23,510.0,522.0,506.0,518.25,482.4223937988281,8001
2016-06-24,505.1499938964844,526.0,501.0,524.25,488.00762939453125,8988
2016-06-27,510.0,575.9500122070312,510.0,560.9500122070312,522.1705322265625,20962
2016-06-28,570.0,634.6500244140625,563.3499755859375,588.0999755859375,547.4435424804688,54546
2016-06-29,595.0,595.0,572.0,579.5,539.43798828125,7011
2016-06-30,584.9500122070312,589.0,565.0,571.4000244140625,531.8981323242188,10422
2016-07-01,575.0,580.0,558.0,564.0,525.0095825195312,27725
2016-07-04,570.0,574.0,545.0,551.2000122070312,513.0945434570312,30490
2016-07-05,555.0,569.7999877929688,544.0,559.5999755859375,520.9138793945312,5207
2016-07-07,558.0,574.0,547.0,564.3499755859375,525.3353881835938,8231
2016-07-08,562.8499755859375,588.0,555.1500244140625,578.1500244140625,538.181396484375,31745
2016-07-11,580.0,615.0,580.0,589.75,548.9794311523438,17517
2016-07-12,595.9000244140625,598.0,581.2000122070312,585.2000122070312,544.744140625,11452
2016-07-13,580.0499877929688,606.0,580.0499877929688,595.0999755859375,553.9596557617188,17473
2016-07-14,597.9500122070312,620.0,585.0,615.25,578.0591430664062,19039
2016-07-15,615.0499877929688,707.5,615.0499877929688,646.6500244140625,607.56103515625,42591
2016-07-18,641.6500244140625,656.9500122070312,610.7999877929688,616.2000122070312,578.95166015625,10112
2016-07-19,625.0,630.0,616.25,625.7000122070312,587.87744140625,3359
2016-07-20,625.7000122070312,635.0,621.0499877929688,629.6500244140625,591.588623046875,3871
2016-07-21,639.7999877929688,639.7999877929688,622.1500244140625,631.4500122070312,593.2798461914062,6543
2016-07-22,640.0,647.9500122070312,634.0,644.0999755859375,605.1651000976562,32368
2016-07-25,635.0,635.0,606.9000244140625,619.4500122070312,582.0054321289062,15707
2016-07-26,655.0,655.0,605.5,617.4500122070312,580.126220703125,5457
2016-07-27,620.5499877929688,627.4500122070312,614.75,621.0999755859375,583.5554809570312,8835
2016-07-28,629.4500122070312,656.0,606.5,648.4500122070312,609.2522583007812,14745
2016-07-29,642.0,651.0,631.0499877929688,646.2999877929688,607.2321166992188,9075
2016-08-01,660.0,660.0,641.0,650.0,610.70849609375,32690
2016-08-02,650.0,654.0,631.0499877929688,650.0,610.70849609375,8631
2016-08-03,650.0,650.0,614.0,640.4500122070312,601.7359008789062,15926
2016-08-04,649.9000244140625,655.9000244140625,635.0499877929688,644.2999877929688,605.3530883789062,2964
2016-08-05,661.0,661.0,637.9500122070312,645.6500244140625,606.6214599609375,6775
2016-08-08,650.0,681.0,649.9000244140625,674.25,633.4927368164062,11568
2016-08-09,685.0,685.0,661.0,676.5,635.6066284179688,6292
2016-08-10,680.0,685.0,661.0,673.75,633.02294921875,3846
2016-08-11,671.2000122070312,680.0,660.0,664.0499877929688,623.9091796875,4045
2016-08-12,659.1500244140625,673.0,656.0,660.0,620.1041870117188,3146
2016-08-16,660.0,698.0,660.0,674.3499755859375,633.586669921875,17426
2016-08-17,680.0,690.0,675.0,689.0999755859375,647.4448852539062,2769
2016-08-18,699.0,699.9500122070312,684.0,690.2000122070312,648.478515625,2215
2016-08-19,688.0499877929688,693.9500122070312,667.0,672.5,631.848388671875,108234
2016-08-22,685.5,730.9500122070312,685.5,725.6500244140625,681.7855834960938,26302
2016-08-23,743.0,759.0,733.0,738.5999755859375,693.9527587890625,13266
2016-08-24,755.9000244140625,755.9000244140625,731.0499877929688,743.7999877929688,698.8385009765625,6777
2016-08-25,745.0,747.7999877929688,730.0499877929688,740.2999877929688,695.550048828125,7838
2016-08-26,740.2999877929688,742.5999755859375,718.5999755859375,723.3499755859375,679.6246337890625,4305
