,Date,Open,High,Low,Close,Adj Close,Volume,Prev_Close,20_SMA,50_SMA,20_SMA_diff,50_SMA_diff,Signal,Position
505,2023-12-13,1292.0,1335.0,1261.550048828125,1299.5,1299.5,56465,1279.5999755859375,1281.1875122070312,1275.0230102539062,24.22499389648442,-1.0630004882812045,0,Sell
496,2023-11-30,1309.699951171875,1345.0,1309.1500244140625,1329.550048828125,1329.550048828125,242153,1303.1500244140625,1247.950018310547,1276.3960107421874,-6.284991455077943,1.51199462890645,1,Buy
471,2023-10-23,1311.199951171875,1335.0,1290.0,1303.300048828125,1303.300048828125,67783,1311.199951171875,1284.9050048828126,1302.6810009765625,-23.750012207031205,-0.9389916992188319,0,Sell
340,2023-04-13,1020.9500122070312,1021.1500244140624,1004.0,1008.2999877929688,1008.2999877929688,11245,1010.8499755859376,967.7025024414063,982.2490002441406,18.770001220703193,3.1139978027343886,1,Buy
233,2022-11-07,1360.0,1365.949951171875,1301.0999755859375,1330.449951171875,1330.449951171875,35648,1353.5,1368.1325073242188,1297.2930053710938,19.047497558593705,-1.3610058593751546,0,Sell
161,2022-07-21,1004.75,1004.75,978.7000122070312,981.9500122070312,981.9500122070312,11581,993.0499877929688,991.2599975585938,1005.1800036621094,15.039999389648528,0.19699340820318412,1,Buy
151,2022-07-07,1023.0,1025.0,992.0,995.2999877929688,995.2999877929688,16934,1012.0,976.2924987792969,1004.6830029296875,-1.9774993896484148,-0.6320007324219432,0,Sell
148,2022-07-04,986.0,995.4000244140624,980.0,988.1500244140624,988.1500244140624,5411,986.0,976.4024993896485,1006.0400024414063,-12.44750061035154,0.26100097656251364,1,Buy
126,2022-06-02,1049.0,1049.0,991.0999755859376,1002.4500122070312,1002.4500122070312,44910,1038.3499755859375,1035.6500091552734,1013.8970056152343,16.755001831054642,-1.4299987792968523,0,Sell
86,2022-04-04,999.0,1000.5499877929688,976.3499755859376,990.0,990.0,104982,995.4000244140624,938.6399993896484,962.4489953613281,25.089999389648483,0.6080065917968795,1,Buy
