,Date,Open,High,Low,Close,Adj Close,Volume,Prev_Close,20_SMA,50_SMA,20_SMA_diff,50_SMA_diff,Signal,Position
1661,2023-12-28,75.0999984741211,75.69999694824219,73.80000305175781,74.1500015258789,74.1500015258789,86348,74.80000305175781,74.16249961853028,74.83999984741212,0.26749954223633665,,0,Sell
1660,2023-12-27,75.1500015258789,76.75,74.69999694824219,74.80000305175781,74.80000305175781,209329,74.69999694824219,74.08499946594239,74.8879997253418,0.20749931335450356,0.000999908447269604,1,Buy
1551,2023-07-18,90.1500015258789,90.1500015258789,84.0999984741211,87.1500015258789,87.1500015258789,279043,89.19999694824219,92.76999969482422,93.00699966430665,-2.854999923706046,-0.33799972534180256,0,Sell
1502,2023-05-09,86.0,86.80000305175781,84.80000305175781,85.19999694824219,85.19999694824219,44354,85.0,85.37500038146973,85.04100006103516,0.9075000762939567,0.3309999084472537,1,Buy
1442,2023-02-06,94.5500030517578,100.1500015258789,93.3000030517578,97.5999984741211,97.5999984741211,221807,95.5,100.5875,97.1950001525879,-1.7599998474121037,-0.06800018310546818,0,Sell
1357,2022-10-04,74.8499984741211,75.0999984741211,73.94999694824219,74.19999694824219,74.19999694824219,28421,73.19999694824219,76.38499946594239,75.68999938964843,-0.7174999237060575,0.046000061035158524,1,Buy
1344,2022-09-15,79.80000305175781,81.0,79.1500015258789,79.94999694824219,79.94999694824219,57981,78.75,76.81499977111817,75.74699966430664,1.387500381469735,-0.08400039672851278,0,Sell
1325,2022-08-18,76.6500015258789,76.6500015258789,74.5,74.69999694824219,74.69999694824219,70663,76.0999984741211,75.10249900817871,75.20100006103516,0.29499931335449503,0.12499969482421136,1,Buy
1307,2022-07-21,78.25,78.25,75.0999984741211,75.55000305175781,75.55000305175781,187746,77.94999694824219,75.23500061035156,75.5190005493164,0.5449996948242131,-0.031000366210932384,0,Sell
1306,2022-07-20,74.55000305175781,78.9000015258789,73.5,77.94999694824219,77.94999694824219,177526,74.30000305175781,75.05250091552735,75.48500061035156,0.4375,0.021999664306633804,1,Buy
1253,2022-05-06,87.9000015258789,87.9000015258789,83.0999984741211,84.69999694824219,84.69999694824219,53687,86.94999694824219,90.30749969482422,84.0420001220703,1.9950000762939482,-0.03000015258788835,0,Sell
1233,2022-04-05,90.9499969482422,90.9499969482422,87.1500015258789,88.9000015258789,88.9000015258789,139088,88.4000015258789,81.625,83.49400039672851,2.684999465942383,0.06799987792969375,1,Buy
1200,2022-02-15,85.0,85.0,78.0999984741211,81.8499984741211,81.8499984741211,143688,82.9000015258789,91.13750038146972,88.33400009155274,-3.054999160766613,-0.3560000610351608,0,Sell
1150,2021-12-06,69.0,69.80000305175781,66.25,68.30000305175781,68.17932891845703,57662,68.05000305175781,69.32250061035157,73.89100006103516,-2.567499923706052,0.07400024414062045,1,Buy
1132,2021-11-09,73.75,74.0,72.80000305175781,73.1500015258789,72.86810302734375,55007,73.55000305175781,75.825,74.51499969482421,-1.4899993896484318,-0.07999954223632244,0,Sell
1102,2021-09-24,75.9000015258789,77.80000305175781,73.5999984741211,76.1500015258789,75.8565444946289,261009,74.80000305175781,70.94749946594239,71.79199996948242,5.5375000000000085,0.04499984741211449,1,Buy
1068,2021-08-05,78.80000305175781,80.0,74.69999694824219,77.6500015258789,77.07122039794922,360360,77.75,78.48750076293945,74.13600006103516,1.027501296997059,-0.17100006103515852,0,Sell
996,2021-04-23,37.5,38.5,37.400001525878906,37.70000076293945,37.41899490356445,41548,37.34999847412109,38.607500076293945,38.96,-0.0274999618530245,0.2830000305175773,1,Buy
939,2021-01-27,41.45000076293945,41.900001525878906,39.79999923706055,40.04999923706055,39.59994125366211,44735,40.59999847412109,43.31499977111817,41.97199981689453,-0.08749999999999858,-0.020000000000003126,0,Sell
