,Date,Open,High,Low,Close,Adj Close,Volume,Prev_Close,20_SMA,50_SMA,20_SMA_diff,50_SMA_diff,Signal,Position
2452,2023-12-28,3900.0,3952.0,3861.35009765625,3939.949951171875,3939.949951171875,668311,3884.25,3724.3824951171873,3618.5869921875,11.089990234374909,,0,Sell
2440,2023-12-11,3679.0,3693.550048828125,3641.75,3670.5,3670.5,247368,3681.75,3674.915002441406,3623.4109912109375,118.17000732421866,4.241997070312664,1,Buy
2393,2023-09-29,3687.0,3784.0,3687.0,3765.14990234375,3765.14990234375,296674,3665.0,3719.7075317382814,3707.12201171875,28.372509765625182,-1.9830029296872453,0,Sell
2273,2023-04-06,2889.800048828125,2935.0,2877.64990234375,2921.449951171875,2898.05029296875,308340,2889.800048828125,2809.227502441406,2920.15400390625,-8.92999267578125,1.877001953124818,1,Buy
2124,2022-08-30,3585.0,3631.60009765625,3581.050048828125,3626.85009765625,3597.800537109375,502761,3582.449951171875,3743.4599853515624,3707.50599609375,-70.93499755859375,-0.3370068359377001,0,Sell
2100,2022-07-25,3796.75,3818.0,3762.0,3774.300048828125,3715.624755859375,111963,3796.75,3692.3400024414063,3684.721005859375,57.96749267578116,1.1839892578123,1,Buy
2044,2022-05-06,4275.0,4310.5498046875,4121.5,4165.85009765625,4101.087890625,684913,4365.7998046875,4472.11748046875,4384.39896484375,4.477490234375182,-11.511977539062173,0,Sell
2013,2022-03-21,4525.0,4542.4501953125,4427.5,4456.25,4386.97265625,356749,4504.35009765625,4250.827465820313,4296.212978515625,14.007495117187318,0.9770019531251819,1,Buy
1917,2021-10-29,5114.39990234375,5248.35009765625,5085.2998046875,5150.14990234375,5070.08544921875,442907,5121.14990234375,5128.4599609375,5077.394990234375,25.287500000000364,-7.525019531250109,0,Sell
1769,2021-03-24,3495.949951171875,3545.0,3457.050048828125,3481.14990234375,3413.041015625,762599,3495.949951171875,3454.4549926757813,3561.632998046875,-81.35249023437473,10.325996093749836,1,Buy
1738,2021-02-08,3799.0,3888.0,3650.0,3781.85009765625,3707.858154296875,2744564,3822.449951171875,3625.1599975585937,3682.3810009765625,-94.22499999999991,-6.0420019531252365,0,Sell
1667,2020-10-27,3060.0,3178.550048828125,3044.0,3156.85009765625,3095.0859375,1602501,3042.14990234375,3121.8799560546877,3165.4899951171874,-24.720007324218386,1.8259863281250546,1,Buy
1661,2020-10-19,3235.0,3246.89990234375,3085.0,3093.39990234375,3032.877197265625,1329702,3222.699951171875,3147.1774658203126,3163.5660009765625,-1.657519531249818,-7.633012695312573,0,Sell
1593,2020-07-14,2243.5,2256.60009765625,2211.300048828125,2218.14990234375,2174.751708984375,811086,2235.14990234375,2266.7525146484377,2318.4580126953124,-73.09250488281214,5.409995117187464,1,Buy
1576,2020-06-19,2318.699951171875,2330.0,2286.0,2304.75,2259.657470703125,728257,2310.449951171875,2366.997521972656,2337.95701171875,-0.8749877929690228,-10.46899902343739,0,Sell
1365,2019-08-06,1568.949951171875,1622.050048828125,1566.800048828125,1616.0,1556.142578125,634515,1577.550048828125,1626.2874938964844,1599.7140014648437,7.129998779297011,0.17800048828121362,1,Buy
1306,2019-05-14,1634.8499755859375,1634.8499755859375,1594.0,1617.3499755859375,1557.442626953125,422106,1625.1500244140625,1702.1525024414063,1685.8330029296876,-13.162499999999909,-3.0370043945313228,0,Sell
1232,2019-01-18,1512.75,1520.0,1483.449951171875,1509.1500244140625,1453.2503662109375,454592,1505.3499755859375,1483.8799987792968,1495.5450048828125,3.032489013671693,0.9419970703124818,1,Buy
1227,2019-01-11,1519.949951171875,1533.699951171875,1497.8499755859375,1505.1500244140625,1449.3985595703125,1149372,1520.449951171875,1480.1850036621095,1492.716005859375,-4.82000732421875,-1.948999023437409,0,Sell
1111,2018-07-20,1081.0,1098.300048828125,1073.050048828125,1090.5999755859375,1042.1304931640625,344871,1078.199951171875,1069.9975006103516,1084.9540002441406,4.3699951171875,0.8699926757813046,1,Buy
1070,2018-05-24,1093.0999755859375,1133.75,1089.199951171875,1128.699951171875,1078.5369873046875,449315,1093.3499755859375,1173.3525024414062,1136.0369982910156,-13.422497558593932,-0.9629992675781978,0,Sell
1027,2018-03-21,1105.0,1109.949951171875,1081.1500244140625,1085.949951171875,1037.68701171875,498066,1094.4000244140625,1034.0725036621093,1054.5210095214843,10.700003051757676,0.2729907226562318,1,Buy
993,2018-01-30,1100.0,1108.25,1068.25,1079.9000244140625,1031.906005859375,662548,1100.4000244140625,1097.1925231933594,1070.82400390625,1.597509765625091,-0.18399536132824323,0,Sell
827,2017-06-01,584.5999755859375,616.0,582.7999877929688,602.0,568.6336059570312,2970631,582.1500244140625,603.1649993896484,624.6170007324218,-23.362500000000068,0.06200073242189319,1,Buy
678,2016-10-25,1262.1500244140625,1296.9000244140625,1262.1500244140625,1277.5999755859375,1206.7880859375,396724,1266.300048828125,1281.4775146484376,1292.0060131835937,-26.30249633789049,-3.711003417968641,0,Sell
549,2016-04-18,1009.0,1049.0,1009.0,1039.050048828125,981.4599609375,300959,1023.0499877929688,993.8875,1004.3530017089844,2.3525024414062727,1.9880004882812727,1,Buy
479,2016-01-01,1154.0,1165.0,1145.550048828125,1162.5,1086.815185546875,100178,1154.8499755859375,1141.225,1134.0919995117188,7.8074951171875,-3.5800048828125455,0,Sell
348,2015-06-22,919.0,920.3250122070312,898.4500122070312,904.5999755859376,837.2352294921875,227130,913.0499877929688,898.8087524414062,899.8955004882813,-3.1237457275391307,2.1419995117187227,1,Buy
329,2015-05-26,909.9500122070312,925.7000122070312,898.5999755859375,920.5250244140624,851.9743041992188,267204,907.9000244140624,884.1649993896484,903.9785009765625,-1.4025024414062273,-0.6255017089844159,0,Sell
262,2015-02-12,821.0,826.0499877929688,815.1500244140625,822.1500244140625,760.9252319335938,125904,819.2750244140625,839.3087554931641,845.73150390625,-11.021252441406205,0.663497314453025,1,Buy
209,2014-11-27,869.5,878.9000244140625,862.625,868.2999877929688,803.6383666992188,535008,871.5999755859375,878.7174987792969,872.6439965820313,-3.3199951171875455,-0.7554956054688091,0,Sell
98,2014-06-11,668.9500122070312,674.125,654.0,661.8250122070312,604.3259887695312,513792,664.3250122070312,638.8,662.4775012207032,-15.166247558593795,1.4989990234374773,1,Buy
63,2014-04-22,674.3250122070312,680.5499877929688,669.0499877929688,679.625,620.57958984375,232298,669.7249755859375,680.9062530517579,689.7289990234375,-9.842495727539017,-0.4534985351562,0,Sell
1,2014-01-17,642.5250244140625,645.75,629.4749755859375,634.7249755859375,579.580322265625,327550,644.9500122070312,644.9500122070312,644.9500122070312,,8.766650390625045,1,Buy
