,Date,Open,High,Low,Close,Adj Close,Volume,Prev_Close,20_SMA,50_SMA,20_SMA_diff,50_SMA_diff,Signal,Position
2450,2023-12-26,2242.699951171875,2350.0,2216.10009765625,2286.699951171875,2286.699951171875,4199,2231.5,2271.3299926757813,2270.992998046875,8.927502441406432,-0.7080078125,0,Sell
2448,2023-12-21,2170.89990234375,2240.0,2164.949951171875,2204.949951171875,2204.949951171875,5996,2203.949951171875,2274.0974975585937,2271.8189990234373,14.32501220703125,0.8889941406250728,1,Buy
2444,2023-12-15,2295.0,2488.0,2295.0,2383.550048828125,2383.550048828125,39195,2293.949951171875,2264.2674926757813,2273.207998046875,8.987512207031159,-0.4710009765626637,0,Sell
2440,2023-12-11,2254.60009765625,2298.800048828125,2210.0,2286.949951171875,2286.949951171875,6210,2243.35009765625,2255.2849853515627,2277.1539990234373,-6.5625,2.7100000000000364,1,Buy
2398,2023-10-09,2291.0,2340.0,2220.0,2243.0,2243.0,9854,2340.85009765625,2322.0,2325.063984375,-22.242480468749818,-5.904985351562573,0,Sell
2175,2022-11-15,1254.949951171875,1300.0,1254.949951171875,1256.0,1256.0,9643,1321.0,1165.5325073242188,1174.6530004882814,63.17250366210942,3.8409985351561318,1,Buy
2171,2022-11-09,1249.699951171875,1272.0,1195.0,1262.8499755859375,1262.8499755859375,4318,1250.6500244140625,1120.4950073242187,1168.045,27.530004882812364,-2.253000488281259,0,Sell
2094,2022-07-15,883.0999755859375,1023.9500122070312,881.3499755859375,984.25,984.25,30477,881.3499755859375,875.4999969482421,909.4179968261719,10.49749755859375,0.16800292968741815,1,Buy
1996,2022-02-22,1160.0999755859375,1194.699951171875,1136.0,1147.25,1147.25,6653,1197.199951171875,1338.2224914550782,1328.1259912109374,-65.76749877929683,-11.289003906249945,0,Sell
1941,2021-12-06,958.5499877929688,960.4000244140624,912.25,917.5,917.5,3959,955.25,945.0149993896484,974.7149963378906,-9.479992675781205,2.3209997558593614,1,Buy
1879,2021-09-03,1147.9000244140625,1147.9000244140625,1092.449951171875,1120.300048828125,1120.300048828125,5432,1110.199951171875,1134.2174987792969,1122.885,-10.845007324218841,-1.6250024414061954,0,Sell
1786,2021-04-22,597.9000244140625,600.0,570.25,584.4000244140625,584.4000244140625,5363,596.4000244140625,601.327505493164,616.1719970703125,-21.407495117187523,5.8850024414063,1,Buy
1762,2021-03-15,663.1500244140625,677.6500244140625,649.8499755859375,664.8499755859375,664.8499755859375,11685,663.1500244140625,616.8949890136719,635.5269946289062,10.73749694824221,-3.088999023437509,0,Sell
1595,2020-07-16,386.1499938964844,398.8999938964844,383.1000061035156,391.2000122070313,391.2000122070313,3968,382.7999877929688,393.1800018310547,418.07300170898435,-13.102500915527344,0.015999145507862522,1,Buy
1573,2020-06-16,441.25,446.2999877929688,423.3500061035156,426.25,426.25,6525,437.3999938964844,433.5175003051759,419.57800231933595,-1.0550033569335255,-0.5200000000000387,0,Sell
1560,2020-05-28,420.0,437.8500061035156,416.0,423.1000061035156,423.1000061035156,4698,421.8999938964844,429.74500274658203,417.60700256347656,6.480000305175793,3.420999755859384,1,Buy
1492,2020-02-12,674.4000244140625,674.4000244140625,615.5,644.5,644.5,5597,676.4000244140625,661.2300079345703,632.5210021972656,4.6500030517577216,-0.43200195312499545,0,Sell
1466,2020-01-07,607.0,623.0,607.0,615.5499877929688,615.5499877929688,1864,606.75,609.0199981689453,625.0940002441406,-0.5175018310546875,0.4510009765625682,1,Buy
1433,2019-11-20,615.0,628.0999755859375,612.25,615.2999877929688,615.2999877929688,2337,614.8499755859375,648.0499969482422,637.8989965820313,2.5249999999999773,-0.8649987792969114,0,Sell
1388,2019-09-12,628.0,631.4000244140625,621.0,627.2000122070312,627.2000122070312,2012,622.75,595.4875030517578,606.8270031738281,3.8575012207031705,0.24699707031254547,1,Buy
1322,2019-06-06,711.0999755859375,729.0,688.0,708.3499755859375,708.3499755859375,5790,695.9000244140625,661.5625,657.2849975585938,25.05000610351567,-0.27199951171871817,0,Sell
1303,2019-05-09,601.4000244140625,618.9500122070312,599.0,603.5499877929688,603.5499877929688,2416,604.8499755859375,650.9674926757813,654.2959973144531,-4.3350067138671875,0.25200073242194776,1,Buy
1230,2019-01-16,779.4000244140625,785.0,763.2999877929688,774.25,774.25,1609,773.1500244140625,743.8175048828125,737.5690002441406,19.960006713867188,-0.016997070312527285,0,Sell
1193,2018-11-22,743.2999877929688,775.0,743.2999877929688,766.25,766.25,769,753.7000122070312,687.6749969482422,676.9919995117187,54.91999816894531,2.097999267578075,1,Buy
1081,2018-06-08,1000.0999755859376,1040.0,1000.0999755859376,1032.0999755859375,1032.0999755859375,3697,997.9000244140624,1065.0725036621093,1076.707003173828,-78.21249389648438,-2.027999267578025,0,Sell
1036,2018-04-05,982.0,1015.0,980.0999755859376,1002.7999877929688,1002.7999877929688,2244,972.5,920.2974975585937,983.2670007324218,-26.265002441406295,3.3779992675781614,1,Buy
1024,2018-03-16,950.0999755859376,951.0,925.0,928.4000244140624,928.4000244140624,1160,952.1500244140624,970.4050018310547,983.3630017089844,-33.244998168945244,-2.6690014648437455,0,Sell
910,2017-09-29,695.0,695.0,655.4000244140625,660.1500244140625,660.1500244140625,3858,676.6500244140625,724.4375,713.5450036621094,0.8350006103515852,1.6359985351562045,1,Buy
807,2017-05-04,880.0,881.0,863.2999877929688,880.0,880.0,3245,880.25,853.1024993896484,824.9228149414063,32.964996337890625,-3.497816162109416,0,Sell
786,2017-03-31,789.0,790.0,767.4000244140625,771.7999877929688,771.7999877929688,6483,774.75,799.7480773925781,817.0701733398438,-21.864840698242233,1.1407287597655795,1,Buy
741,2017-01-24,844.2178344726562,853.8045654296875,836.3919677734375,839.4244995117188,839.4244995117188,2834,840.0114135742188,851.7893890380859,851.4812475585937,3.8395721435546193,-4.594776611328143,0,Sell
678,2016-10-25,269.552978515625,269.552978515625,269.552978515625,269.552978515625,269.552978515625,0,269.552978515625,269.552978515625,269.552978515625,0.0,12.218170166015625,1,Buy
301,2015-04-15,269.552978515625,269.552978515625,269.552978515625,269.552978515625,269.552978515625,0,269.552978515625,269.552978515625,269.552978515625,0.0,0.0,0,Sell
228,2014-12-24,191.7342987060547,196.52764892578125,187.82135009765625,196.1363525390625,196.1363525390625,1270,190.46258544921875,220.99823226928712,214.7698016357422,-17.975089263916004,0.0009780883789005657,1,Buy
