,Date,Open,High,Low,Close,Adj Close,Volume,Prev_Close,20_SMA,50_SMA,20_SMA_diff,50_SMA_diff,Signal,Position
2452,2023-12-28,573.4500122070312,578.5499877929688,560.0,561.9000244140625,561.9000244140625,24646,571.1500244140625,562.9850067138672,562.2580017089844,8.815005493163994,,0,Sell
2448,2023-12-21,550.1500244140625,573.9000244140625,542.3499755859375,568.2000122070312,568.2000122070312,26763,547.9500122070312,557.2975036621094,563.9870007324218,11.087509155273438,0.04400146484374545,1,Buy
2360,2023-08-11,787.5,791.7999877929688,706.7000122070312,716.0499877929688,716.0499877929688,141688,782.6500244140625,759.814990234375,697.6139953613281,9.30999755859375,-2.922000732421793,0,Sell
2271,2023-04-03,423.7999877929688,440.0,416.1499938964844,431.5499877929688,431.5499877929688,29479,410.0,414.0,447.9630017089844,-9.915000915527457,1.0869982910156182,1,Buy
2156,2022-10-17,740.0,754.9000244140625,710.0,717.0999755859375,717.0999755859375,23258,739.9500122070312,803.234994506836,772.3279992675781,-11.61499938964846,-0.8200036621093432,0,Sell
2084,2022-07-01,427.0,427.9500122070313,412.1000061035156,414.7999877929688,414.7999877929688,7872,424.6499938964844,431.00249938964845,428.0640002441407,-4.770001220703136,1.9489996337890716,1,Buy
2044,2022-05-06,426.0,431.4500122070313,415.0,423.7000122070313,423.7000122070313,21469,431.5499877929688,456.8875000000001,447.5169982910156,-3.6699981689453125,-1.9549987792968295,0,Sell
1966,2022-01-10,331.6499938964844,338.79998779296875,331.6000061035156,336.29998779296875,336.29998779296875,13313,332.45001220703125,332.98000183105466,330.3689990234375,4.25750274658202,0.044000854492196595,1,Buy
1962,2022-01-04,341.1000061035156,346.95001220703125,333.0,335.25,335.25,18506,340.95001220703125,331.01750030517576,330.76599853515626,5.81500244140625,-0.10199890136721024,0,Sell
1961,2022-01-03,338.0,345.0,329.20001220703125,340.95001220703125,340.95001220703125,19682,330.8999938964844,329.6224990844727,330.7459985351563,4.240000915527389,0.03300109863278067,1,Buy
1925,2021-11-11,340.1000061035156,348.0,340.1000061035156,345.8999938964844,345.8999938964844,9212,343.5,343.5125,341.6709997558594,-12.187501525878929,-0.6829998779297171,0,Sell
1884,2021-09-13,321.0,345.0,321.0,342.54998779296875,339.3505859375,89391,318.79998779296875,310.99999847412107,324.02499816894533,-5.370001220703159,0.7700012207030795,1,Buy
1867,2021-08-17,333.0,333.0,316.3999938964844,319.6000061035156,316.6149597167969,22715,332.54998779296875,330.9024993896484,327.232998046875,-1.0249984741211051,-1.2629998779297011,0,Sell
1768,2021-03-23,242.0,251.25,236.1999969482422,241.75,239.4920654296875,20087,243.1999969482422,261.0674995422363,248.3820001220703,6.9725006103515454,0.5170004272461028,1,Buy
1762,2021-03-15,274.0,283.20001220703125,273.20001220703125,279.70001220703125,277.0876159667969,24179,275.0,255.94499893188475,247.3770001220703,15.767498779296858,-0.3319998168945233,0,Sell
